GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0006631,fatty acid metabolic process,178,3,0.33,0.0042,1
GO:0010597,green leaf volatile biosynthetic process,4,1,0.01,0.0074,1
GO:0019372,lipoxygenase pathway,4,1,0.01,0.0074,1
GO:0043405,regulation of MAP kinase activity,4,1,0.01,0.0074,1
GO:0043407,negative regulation of MAP kinase activi...,4,1,0.01,0.0074,1
GO:0043408,regulation of MAPK cascade,5,1,0.01,0.0092,1
GO:0043409,negative regulation of MAPK cascade,5,1,0.01,0.0092,1
GO:0006469,negative regulation of protein kinase ac...,9,1,0.02,0.0165,1
GO:0006690,icosanoid metabolic process,9,1,0.02,0.0165,1
GO:0033673,negative regulation of kinase activity,9,1,0.02,0.0165,1
GO:0071901,negative regulation of protein serine/th...,9,1,0.02,0.0165,1
GO:0001933,negative regulation of protein phosphory...,10,1,0.02,0.0183,1
GO:0009806,lignan metabolic process,10,1,0.02,0.0183,1
GO:0009807,lignan biosynthetic process,10,1,0.02,0.0183,1
GO:0042326,negative regulation of phosphorylation,10,1,0.02,0.0183,1
GO:0016554,cytidine to uridine editing,11,1,0.02,0.0202,1
GO:0006633,fatty acid biosynthetic process,119,2,0.22,0.0203,1
GO:0051348,negative regulation of transferase activ...,12,1,0.02,0.022,1
GO:0006360,transcription by RNA polymerase I,13,1,0.02,0.0238,1
GO:0006750,glutathione biosynthetic process,13,1,0.02,0.0238,1
GO:0000165,MAPK cascade,14,1,0.03,0.0256,1
GO:0023014,signal transduction by protein phosphory...,14,1,0.03,0.0256,1
GO:0016553,base conversion or substitution editing,15,1,0.03,0.0274,1
GO:0032787,monocarboxylic acid metabolic process,361,3,0.67,0.0284,1
GO:0072330,monocarboxylic acid biosynthetic process,145,2,0.27,0.0293,1
GO:0019184,nonribosomal peptide biosynthetic proces...,17,1,0.03,0.031,1
GO:0009734,auxin-activated signaling pathway,154,2,0.28,0.0327,1
GO:0071365,cellular response to auxin stimulus,154,2,0.28,0.0327,1
GO:0010563,negative regulation of phosphorus metabo...,18,1,0.03,0.0328,1
GO:0045936,negative regulation of phosphate metabol...,18,1,0.03,0.0328,1
GO:1901568,fatty acid derivative metabolic process,18,1,0.03,0.0328,1
GO:0009733,response to auxin,166,2,0.31,0.0375,1
GO:1902532,negative regulation of intracellular sig...,23,1,0.04,0.0417,1
GO:0031400,negative regulation of protein modificat...,27,1,0.05,0.0488,1
GO:0009739,response to gibberellin,30,1,0.06,0.054,1
GO:0031146,SCF-dependent proteasomal ubiquitin-depe...,30,1,0.06,0.054,1
GO:0019722,calcium-mediated signaling,32,1,0.06,0.0575,1
GO:0019932,second-messenger-mediated signaling,32,1,0.06,0.0575,1
GO:0071900,regulation of protein serine/threonine k...,32,1,0.06,0.0575,1
GO:0033993,response to lipid,218,2,0.4,0.0611,1
GO:0009725,response to hormone,508,3,0.94,0.0663,1
GO:0009719,response to endogenous stimulus,519,3,0.96,0.0698,1
GO:0006749,glutathione metabolic process,40,1,0.07,0.0714,1
GO:0035556,intracellular signal transduction,241,2,0.45,0.0728,1
GO:0045859,regulation of protein kinase activity,41,1,0.08,0.0731,1
GO:0006820,anion transport,242,2,0.45,0.0733,1
GO:0001932,regulation of protein phosphorylation,44,1,0.08,0.0783,1
GO:1902531,regulation of intracellular signal trans...,46,1,0.09,0.0817,1
GO:0009699,phenylpropanoid biosynthetic process,48,1,0.09,0.0851,1
GO:0042398,cellular modified amino acid biosyntheti...,48,1,0.09,0.0851,1
