GO.ID,Term,Annotated,Significant,Expected,Classic,p.adj
GO:0016042,lipid catabolic process,109,4,0.64,0.004,1
GO:0006670,sphingosine metabolic process,1,1,0.01,0.0059,1
GO:0010288,response to lead ion,1,1,0.01,0.0059,1
GO:0031534,minus-end directed microtubule sliding,1,1,0.01,0.0059,1
GO:0031990,mRNA export from nucleus in response to ...,1,1,0.01,0.0059,1
GO:0034402,recruitment of 3'-end processing factors...,1,1,0.01,0.0059,1
GO:0035079,polytene chromosome puffing,1,1,0.01,0.0059,1
GO:0045948,positive regulation of translational ini...,1,1,0.01,0.0059,1
GO:0046512,sphingosine biosynthetic process,1,1,0.01,0.0059,1
GO:0046520,sphingoid biosynthetic process,1,1,0.01,0.0059,1
GO:0051012,microtubule sliding,1,1,0.01,0.0059,1
GO:0071493,cellular response to UV-B,1,1,0.01,0.0059,1
GO:0051338,regulation of transferase activity,66,3,0.39,0.007,1
GO:0006446,regulation of translational initiation,3,1,0.02,0.0176,1
GO:0007097,nuclear migration,3,1,0.02,0.0176,1
GO:0010019,chloroplast-nucleus signaling pathway,3,1,0.02,0.0176,1
GO:0034196,acylglycerol transport,3,1,0.02,0.0176,1
GO:0034311,diol metabolic process,3,1,0.02,0.0176,1
GO:0034312,diol biosynthetic process,3,1,0.02,0.0176,1
GO:0051647,nucleus localization,3,1,0.02,0.0176,1
GO:1901965,endoplasmic reticulum to chloroplast tra...,3,1,0.02,0.0176,1
GO:1990052,ER to chloroplast lipid transport,3,1,0.02,0.0176,1
GO:0006353,DNA-templated transcription, termination,37,2,0.22,0.0202,1
GO:0051347,positive regulation of transferase activ...,38,2,0.22,0.0212,1
GO:0032268,regulation of cellular protein metabolic...,269,5,1.59,0.0217,1
GO:0031930,mitochondria-nucleus signaling pathway,4,1,0.02,0.0235,1
GO:0048497,maintenance of floral organ identity,4,1,0.02,0.0235,1
GO:0090700,maintenance of plant organ identity,4,1,0.02,0.0235,1
GO:0051246,regulation of protein metabolic process,281,5,1.66,0.0256,1
GO:0006657,CDP-choline pathway,5,1,0.03,0.0292,1
GO:0034644,cellular response to UV,5,1,0.03,0.0292,1
GO:0046474,glycerophospholipid biosynthetic process,199,4,1.18,0.0304,1
GO:0009073,aromatic amino acid family biosynthetic ...,48,2,0.28,0.0327,1
GO:0043549,regulation of kinase activity,49,2,0.29,0.034,1
GO:0006545,glycine biosynthetic process,6,1,0.04,0.035,1
GO:0006656,phosphatidylcholine biosynthetic process,6,1,0.04,0.035,1
GO:0009423,chorismate biosynthetic process,6,1,0.04,0.035,1
GO:0019264,glycine biosynthetic process from serine,6,1,0.04,0.035,1
GO:0046173,polyol biosynthetic process,6,1,0.04,0.035,1
GO:0046519,sphingoid metabolic process,6,1,0.04,0.035,1
GO:0140352,export from cell,124,3,0.73,0.0372,1
GO:0042325,regulation of phosphorylation,53,2,0.31,0.0393,1
GO:0048366,leaf development,54,2,0.32,0.0406,1
GO:0006544,glycine metabolic process,7,1,0.04,0.0407,1
GO:0006654,phosphatidic acid biosynthetic process,7,1,0.04,0.0407,1
GO:0019985,translesion synthesis,7,1,0.04,0.0407,1
GO:0042136,neurotransmitter biosynthetic process,7,1,0.04,0.0407,1
GO:0045596,negative regulation of cell differentiat...,7,1,0.04,0.0407,1
GO:0046473,phosphatidic acid metabolic process,7,1,0.04,0.0407,1
GO:0048825,cotyledon development,7,1,0.04,0.0407,1
